area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Malviya Nagar, Delhi",jewellery shops,Dhruv Jewellers,"90/38A Behind I.T.I Centre Main Market, Malviya Nagar, New Delhi, Delhi 110017, India",4.4,144.0,http://www.facebook.com/dhruvjewellers,098110 25563,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Malik Sons Jewellers Heritage,"Shop-2, New Market, Market, Block B, Shivalik Colony, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,45.0,http://maliksonsjewellersdelhi.co.in/,088265 38624,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,"GIVA Silver & Gold Jewellery Store | Malviya Nagar, Delhi","UGF C-02, Main Market, Guru Gobind Singh Marg, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,735.0,https://www.giva.co/?utm_source=Google&utm_medium=GMB,090356 54808,"jewelry_store, manufacturer, wholesaler, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,JoolsArt®️ Bridal Jewellery,"90/59-B, behind ITI, near Leather Point, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,103.0,https://www.instagram.com/joolsartofficial/,072177 46374,"jewelry_store, wholesaler, service, clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Jisha Jewels,"No. 7, 90/36 AB, Old Market, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,68.0,http://www.jishajewels.com/,085878 58702,"jewelry_store, manufacturer, finance, wholesaler, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Jainco Jewellers,"M1, Block M, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,52.0,http://jaincojewellers.in/,098996 16283,"jewelry_store, wholesaler, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Sai Gems & Diamonds,"Main Market, 90/38, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,594.0,http://saigems.com/,099100 11513,"jewelry_store, manufacturer, wholesaler, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Maha Durga Jewellers,"90/38B, Guru Gobind Singh Marg, behind ITI centre Central Market, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,24.0,,099110 09901,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Girija art jewels,"Basement, H Block, Block K, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,36.0,https://www.girijajewels.com/,,"jewelry_store, manufacturer, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Ganpati Jewellers,"Guru Gobind Singh Marg, Shvalik, DDA Flats, Malviya Nagar, New Delhi, Delhi 110017, India",4.2,46.0,,011 2668 8566,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,JKJ JEWELLERS - Best and Trusted Gold | Diamond Jewellery Shop in Jaipur,"A, 271, Shivanand Marg, near SATKAR SHOPPING CENTER, Sector 1, Malviya Nagar, Jaipur, Rajasthan 302017, India",4.6,350.0,https://www.jkjjewellers.in/,0141 411 3565,"jewelry_store, manufacturer, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Bridal jewelry shop/lehenga & jewelry on rent,"Shop No. 13, Bridal jewelry on rent, Central Market, near Haldi Ram Sweets, Old Market, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,99.0,http://www.bridaljewelleryshop.in/,098116 82800,"jewelry_store, service, clothing_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,SK Jewellers,"C-6 Ground floor,Main Market, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",3.8,96.0,,085860 48080,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,cash for gold pvt. ltd.,"Shop no.3 , Ground Floor, C-10, next to HaldiramMalviya Nagar, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,160.0,https://www.webuygold.in/,097118 00086,"jewelry_store, wholesaler, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Bengal Jewellers,"gate no. 2, J3/65, near Krishna mandir, Block G, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,11.0,,085273 05332,"jewelry_store, manufacturer, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Silver Chandi,"Main Market, 50, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,14.0,https://silverchandi.com/,,"jewelry_store, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Only Diamonds,"Main Market, near HDFC Bank, Old Market, Block C, Malviya Nagar, New Delhi, Delhi 110017, India",4.9,15.0,,098116 99544,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,GIVA Silver & Gold Jewellery | PVR Anupam Saket | Lab Grown Diamonds,"Giva-Shop No-4, DDA Shopping Complex, Pramod Mahajan Marg, Ashok Vihar, Saket, New Delhi, Delhi 110017, India",4.9,509.0,https://www.giva.co/?utm_source=Google&utm_medium=GMB,091481 86210,"jewelry_store, manufacturer, wholesaler, service, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",jewellery shops,Sahil Jewellers,"Shop No. 3, K - 11/A, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.6,10.0,https://www.instagram.com/ornaments_by_sahil_jewellers,098103 64554,"jewelry_store, store, point_of_interest, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Narula Paints & Hardware Store,"34B, Maharishi Dayanand Marg Malviya Nagar, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",4.1,158.0,https://narulaphs.in/,098100 73630,"hardware_store, building_materials_store, furniture_store, home_improvement_store, point_of_interest, home_goods_store, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Bhagwati Electricals Sanitary & Hardware,"T-12 Khirki Extension, Malviya Nagar J-3/62 ( gate no.-2 near Krishna mandir, 100 meters, PnB bank ATM, nearby axis Bank ATM, New Colony, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.8,5.0,,098995 98707,"hardware_store, electrician, building_materials_store, manufacturer, point_of_interest, home_goods_store, supplier, store, general_contractor, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Gurunanak Building Material Store,"33, Malviya Nagar Rd, Corner Market, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",4.4,7.0,,098111 96991,"building_materials_store, point_of_interest, home_goods_store, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Satija Paints & Building Material Store,"21-A Corner Market, Malviya Nagar, Maharishi Dayanand Marg, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",4.7,33.0,https://visualiser.nerolac.com/more/more,098100 28821,"hardware_store, building_materials_store, point_of_interest, home_goods_store, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Bhatia Sanitary & Hardware Store,"Shop No. 7, Gurudwara Market, Malviya Nagar, behind Super Dry Cleaners, Block H 6, Block L, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,3.0,,099907 68407,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,J.B.Gupta Hardware Collection Pvt. Ltd. (Since 1963),"M-28, Market, Greater Kailash-2, next to HDFC Bank, Block M, Greater Kailash II, Greater Kailash, New Delhi, Delhi 110048, India",4.5,393.0,http://jbguptahardware.com/,070650 25000,"hardware_store, building_materials_store, furniture_store, home_improvement_store, point_of_interest, home_goods_store, supplier, store, general_contractor, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Sheikh Brothers Hardware,"Hauz Rani, Shop No. E-11/53, Gandhi Park, Block T, Malviya Nagar, New Delhi, Delhi 110017, India",4.3,7.0,,,"hardware_store, building_materials_store, point_of_interest, home_goods_store, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,New Delhi Hardware,"G6MC+PRP, Panchsheel Vihar, Pocket B, Sheikh Sarai Village, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,3.0,,099117 86187,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Rose Hardware & Paints,"E-12/102, New Colony, Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",4.2,5.0,,099904 90062,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Shree Ram Enterprises,"Shop No 24, Corner Market Malviya Nagar, Maharishi Dayanand Marg, near Pizza Hut | Corner Market, New Delhi, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",4.6,32.0,,099993 89897,"hardware_store, building_materials_store, home_improvement_store, point_of_interest, wholesaler, home_goods_store, supplier, store, service, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Balaji Building Material Supplier,"40-A, Corner Market, Malviya Nagar, opp. Post Office, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",4.1,14.0,,098914 83355,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Shri Shyam store,"J 4/22, Khirki Extension, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,10.0,http://www.chattybao.com/Shri-Shyam-Store-2,,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Mahabir Sanitary Store,"Malviya Nagar, Maharishi Dayanand Marg, Corner Market, Sadhna Enclave, Panchsheel Park, New Delhi, Delhi 110017, India",4.2,50.0,,098119 26125,"hardware_store, building_materials_store, point_of_interest, home_goods_store, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Khalsa Computerised Key Home Service,"near Malviya Nagar, Rk Puram, Sector 1, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,62.0,https://api.whatsapp.com/send?phone=917457064259,074570 64259,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Sardar ji key maker home service 24/7 open hardware shop,"J block road saket, market, Block K, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,3.0,https://sardar-ji-key-maker-home-delhi-110017.grexa.site/,096504 90143,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Royal Kitchen and Hardware,"60/5, opposite Sikh Sangat Gurudwara, Main Market, Yusuf Sarai, New Delhi, Delhi 110016, India",5.0,135.0,,098731 22040,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Jindal Hardware Studio | Hettich-Samsung Irex-Jolly-Dorset-Ozone-Dorma-Kitchen Hardware,"1488 Street No-5 Wazir Nagar, South Extension, Kotla Mubarakpur, New Delhi, Delhi 110003, India",4.7,93.0,,099903 53029,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Vikas&Company,"90/71-B Malviya Nagar, New Delhi, near BSES Office, Malviya Nagar 90/71-B, 17, Malviya Nagar, New Delhi, Delhi 110017, India",5.0,4.0,,095405 50772,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Shri Ram Paint Sanitary Hardware and Electricals,"Shop no. 16 , Shiv Mandir Begumpur, Malviya Nagar, New Delhi, Delhi 110017, India",4.7,3.0,,099993 20321,"hardware_store, building_materials_store, point_of_interest, store, establishment",OPERATIONAL,
"Malviya Nagar, Delhi",hardware stores,Haryana Sanitary & Hardware Store | Best Sanitary Store In South Ex |,"1567, Gurudwara Rd, South Extension I, Mahaveer Nagar, Kotla Mubarakpur, New Delhi, Delhi 110003, India",4.5,34.0,,093110 38889,"hardware_store, plumber, building_materials_store, furniture_store, home_improvement_store, point_of_interest, home_goods_store, supplier, store, service, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Guruprasad Udupi Restaurant,"Bank St, DDA Flats, Munirka, New Delhi, Delhi 110067, India",4.3,7185.0,https://guruprasadudupi.com/,011 2617 5487,"south_indian_restaurant, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Munirka, Delhi",restaurants,Anupam Restaurant,"furniture market, F-205, main road, near MCD Parking, Munirka, New Delhi, Delhi 110067, India",3.8,3892.0,,092783 65388,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Munirka, Delhi",restaurants,Vedanta Restaurant,"209-B/III,S S Rathi Complex, B G Market, Munirka, 72, Bank St, near to Munirka, Baba Gangnath Market, Baba Gang Nath Chowk, Munirka, New Delhi, Delhi 110067, India",3.9,1047.0,https://vedantascaterers.com/,098993 14418,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Munirka, Delhi",restaurants,Tlangmi Choka Restaurant,"H.No.: 138J-1, Rama Market, Munirka, New Delhi, Delhi 110067, India",4.8,76.0,https://bit.ly/tlangmichoka,088104 68958,"indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Nek Leh Dawn,"RP-554, Rama Market, Munirka, New Delhi, Delhi 110067, India",4.5,79.0,,,"family_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Sarathi's south Indian family restaurant,"60 A, Prateek Market Rd, Near Fakkarwada Park, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067, India",4.1,890.0,,080761 40913,"south_indian_restaurant, family_restaurant, breakfast_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Munirka, Delhi",restaurants,Miss Pinto Delhi,"24, Community center, Main Market, Basant Lok, Vasant Vihar, New Delhi, Delhi 110057, India",4.4,590.0,https://www.instagram.com/misspintodelhi/,085272 75528,"european_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Munirka, Delhi",restaurants,Madurai Chettinad Mess (Tamil restaurant),"383, Bank St, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067, India",4.0,283.0,https://www.swiggy.com/direct/brand/618669?source=swiggy-direct&subSource=google,087546 63329,"south_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Aroma Cafe & Restaurant,"209, SOUTH, near baba bakery, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067, India",4.5,51.0,,096438 33708,"restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Sayyam Restaurant,"Ground floor, H.NO - 212 /A, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067, India",4.3,914.0,,098737 88942,"chinese_restaurant, fast_food_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Amma Kitchen,"Address :S/OP SUKHBIR SINGH RATHI 223, SHOP, VILL, Baba Gangnath Market, Munirka, New Delhi, Delhi, 110067, India",4.8,22.0,,084484 83986,"south_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Chinese Darbar Restaurant,"Metro Station, 72, Bank St, near to Munirka, Baba Gangnath Market, Baba Gang Nath Chowk, Munirka, New Delhi, Delhi 110067, India",4.0,143.0,,099585 98475,"chinese_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,The Chai Story Munirka,"Shop no 1/4 Property no C-85 Village, Baba Gangnath Market, Munirka, New Delhi, Delhi 110067, India",4.0,153.0,,070427 56555,"cafe, pizza_restaurant, fast_food_restaurant, coffee_shop, chinese_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Singi's Restaurant,"Shop number-4, House number - 209-B/2-B BGN MARKET, Baba Gangnath Market, Baba Gang Nath Chowk, Munirka, New Delhi, Delhi 110067, India",4.3,62.0,,095606 10634,"restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,N&D's Glam Chilli,"Shop no 9, A block DDA market, Block BH, Munirka, New Delhi, Delhi 110067, India",3.9,50.0,,099995 91872,"north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,"AMOR Café & Restaurant, Rooftop restaurant","352E/1B, 352, near Girls School, Munirka, village, New Delhi, Delhi 110067, India",4.5,21.0,,092174 24135,"asian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Munirka, Delhi",restaurants,Hauz Khas SOCIAL,"Plot 9A & 12, Hauz Khas Tank, Hauz Khas Village, Deer Park, Hauz Khas, New Delhi, Delhi 110016, India",4.3,31496.0,https://socialoffline.in/restaurant/hauz-khas-social/,092280 35641,"bar, pizza_restaurant, north_indian_restaurant, chinese_restaurant, indian_restaurant, ramen_restaurant, japanese_restaurant, pub, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
